_ID_;_MAIN_CATEGORY_;_CATEGORY_;_NAME_;_SKU_;_MANUFACTURER_;_PRICE_;_QUANTITY_;_ATTRIBUTES_;_DESCRIPTION_;_SORT_ORDER_
64833971;Канцелярские товары;Информационные рамки|Демонстрационное оборудование;Рамка информационная самоклеящаяся Durable Duraframe Note, A5, cеребряный;14-8839;Durable (Германия);1079.04;0;"1.|Бренд|Durable
2.|Тип|на гладкую поверхность
3.|Размер|148х210
4.|Формат листов|А5
5.|Цвет|серебристый
6.|Количество в упаковке|1
7.|Артикул производителя|D4994-23
9.|Срок годности в днях|10000";"<p><span style=""color: rgb(33, 37, 41); font-family: &quot;PT Sans&quot;, sans-serif; font-size: 17px; background-color: rgb(250, 250, 250);"">**Рамка информационная самоклеящаяся Durable Duraframe Note** предназначена для размещения на гладких и стеклянных поверхностях: стенах, плитке, шкафах, окнах, витринах, стеллажах. Оснащена держателем ручки с клипом. Возможна запись и редактирование информации не снимая информационный лист из рамки. Вместимость до 5 листов стандартной плотности 80 г/кв.м. Может быть использована для информирования и проведения презентаций, в качестве украшения интерьера для фотографий и постеров. Замена информационных листов осуществляется легко и быстро благодаря магнитному клапану рамки. Не оставляет следов и разводов на поверхности. Крепится за счет статического эффекта, имеет одинаковое двустороннее отображение. Может быть неоднократно перекеена. Возможно горизонтальное и вертикальное использование. Размер рамки 148 x 210 мм. Цвет рамки: серебристый. **Рекомендации по применению** Избегать фиксации рамок DURAFRAME® на обои, пористые и антипригарные поверхности. Не применять на пыльных, жирных и загрязненных поверхностях, во избежание повреждения клеевых свойств рамки. При использовании DURAFRAME® на окрашенных и лакированных поверхностях убедитесь, что краска или лак полностью высохли. https://www.youtube.com/watch?v=AaGH1cSLEl0</span><br></p>";1839
64833972;Канцелярские товары;Информационные рамки|Демонстрационное оборудование;Рамка информационная самоклеящаяся Durable Duraframe Note, A5, черный;14-8840;Durable (Германия);1079.04;0;"1.|Бренд|Durable
2.|Тип|на гладкую поверхность
3.|Размер|148х210
4.|Формат листов|А5
5.|Цвет|черный
6.|Количество в упаковке|1
7.|Артикул производителя|D4994-01
9.|Срок годности в днях|10000";"<p><span style=""color: rgb(33, 37, 41); font-family: &quot;PT Sans&quot;, sans-serif; font-size: 17px; background-color: rgb(250, 250, 250);"">**Рамка информационная самоклеящаяся Durable Duraframe Note** предназначена для размещения на гладких и стеклянных поверхностях: стенах, плитке, шкафах, окнах, витринах, стеллажах. Оснащена держателем ручки с клипом. Возможна запись и редактирование информации не снимая информационный лист из рамки. Вместимость до 5 листов стандартной плотности 80 г/кв.м. Может быть использована для информирования и проведения презентаций, в качестве украшения интерьера для фотографий и постеров. Замена информационных листов осуществляется легко и быстро благодаря магнитному клапану рамки. Не оставляет следов и разводов на поверхности. Крепится за счет статического эффекта, имеет одинаковое двустороннее отображение. Может быть неоднократно перекеена. Возможно горизонтальное и вертикальное использование. Размер рамки 148 x 210 мм. Цвет рамки: черный. **Рекомендации по применению** Избегать фиксации рамок DURAFRAME® на обои, пористые и антипригарные поверхности. Не применять на пыльных, жирных и загрязненных поверхностях, во избежание повреждения клеевых свойств рамки. При использовании DURAFRAME® на окрашенных и лакированных поверхностях убедитесь, что краска или лак полностью высохли. https://www.youtube.com/watch?v=AaGH1cSLEl0</span><br></p>";1840
64833973;Канцелярские товары;Информационные рамки|Демонстрационное оборудование;Рамка информационная самоклеящаяся Durable Duraframe Poster, 50 x 70 см, серебристый;14-8841;Durable (Германия);4434.69;0;"1.|Бренд|Durable
2.|Тип|на гладкую поверхность
3.|Размер|545х745
4.|Цвет|серебристый
5.|Количество в упаковке|1
6.|Артикул производителя|D4996-23
8.|Срок годности в днях|10000";"<p><span style=""color: rgb(33, 37, 41); font-family: &quot;PT Sans&quot;, sans-serif; font-size: 17px; background-color: rgb(250, 250, 250);"">**Рамка информационная самоклеящаяся Durable Duraframe Poster** предназначена для размещения на гладких и стеклянных поверхностях: стенах, плитке, шкафах, окнах, витринах, стеллажах. Может быть использована для информирования и проведения презентаций, в качестве украшения интерьера для фотографий и постеров. Замена информационных листов осуществляется легко и быстро благодаря магнитному клапану рамки. Не оставляет следов и разводов на поверхности. Крепится за счет статического эффекта, имеет одинаковое двустороннее отображение. Может быть неоднократно перекеена. Возможно горизонтальное и вертикальное использование. Размер рамки 545 x 745 мм. Цвет рамки: серебристый. **Рекомендации по применению** При использовании на стеклянных поверхностях не рекомендуется располагать рамку DURAFRAME® POSTER в местах воздействия прямых солнечных лучей во избежание возможного коробления рамки. Для размещения информации на поверхности под прямыми солнечными лучами рекомендованы рамки серии DURAFRAME® POSTER SUN. Избегать фиксации рамок DURAFRAME® на обои, пористые и антипригарные поверхности. Не применять на пыльных, жирных и загрязненных поверхностях, во избежание повреждения клеевых свойств рамки. При использовании DURAFRAME® на окрашенных и лакированных поверхностях убедитесь, что краска или лак полностью высохли. https://www.youtube.com/watch?v=AaGH1cSLEl0</span><br></p>";1841
64833974;Канцелярские товары;Информационные рамки|Демонстрационное оборудование;Рамка информационная самоклеящаяся Durable Duraframe Poster, 50 x 70 см, черный;14-8842;Durable (Германия);4434.69;0;"1.|Бренд|Durable
2.|Тип|на гладкую поверхность
3.|Размер|545х745
4.|Цвет|черный
5.|Количество в упаковке|1
6.|Артикул производителя|D4996-23
8.|Срок годности в днях|10000";"<p><span style=""color: rgb(33, 37, 41); font-family: &quot;PT Sans&quot;, sans-serif; font-size: 17px; background-color: rgb(250, 250, 250);"">**Рамка информационная самоклеящаяся Durable Duraframe Poster** предназначена для размещения на гладких и стеклянных поверхностях: стенах, плитке, шкафах, окнах, витринах, стеллажах. Может быть использована для информирования и проведения презентаций, в качестве украшения интерьера для фотографий и постеров. Замена информационных листов осуществляется легко и быстро благодаря магнитному клапану рамки. Не оставляет следов и разводов на поверхности. Крепится за счет статического эффекта, имеет одинаковое двустороннее отображение. Может быть неоднократно перекеена. Возможно горизонтальное и вертикальное использование. Размер рамки 545 x 745 мм. Цвет рамки: черный. **Рекомендации по применению** При использовании на стеклянных поверхностях не рекомендуется располагать рамку DURAFRAME® POSTER в местах воздействия прямых солнечных лучей во избежание возможного коробления рамки. Для размещения информации на поверхности под прямыми солнечными лучами рекомендованы рамки серии DURAFRAME® POSTER SUN. Избегать фиксации рамок DURAFRAME® на обои, пористые и антипригарные поверхности. Не применять на пыльных, жирных и загрязненных поверхностях, во избежание повреждения клеевых свойств рамки. При использовании DURAFRAME® на окрашенных и лакированных поверхностях убедитесь, что краска или лак полностью высохли.</span><br></p>";1842
64833975;Канцелярские товары;Информационные рамки|Демонстрационное оборудование;Рамка информационная самоклеящаяся Durable Duraframe Poster, А1, серебристый;14-8843;Durable (Германия);4774.12;0;"1.|Бренд|Durable
2.|Тип|на гладкую поверхность
3.|Размер|639х886 мм
4.|Формат листов|A1
5.|Цвет|серебристый
6.|Количество в упаковке|1
7.|Артикул производителя|D4997-23
9.|Срок годности в днях|10000";"<p><span style=""color: rgb(33, 37, 41); font-family: &quot;PT Sans&quot;, sans-serif; font-size: 17px; background-color: rgb(250, 250, 250);"">**Рамка информационная самоклеящаяся Durable Duraframe Poster** предназначена для размещения на гладких и стеклянных поверхностях: стенах, плитке, шкафах, окнах, витринах, стеллажах. Может быть использована для информирования и проведения презентаций, в качестве украшения интерьера для фотографий и постеров формата А1. Замена информационных листов осуществляется легко и быстро благодаря магнитному клапану рамки. Не оставляет следов и разводов на поверхности. Крепится за счет статического эффекта, имеет одинаковое двустороннее отображение. Может быть неоднократно перекеена. Возможно горизонтальное и вертикальное использование. Размер рамки 639 x 886 мм. Цвет рамки: серебристый. **Рекомендации по применению** При использовании на стеклянных поверхностях не рекомендуется располагать рамку DURAFRAME® POSTER в местах воздействия прямых солнечных лучей во избежание возможного коробления рамки. Для размещения информации на поверхности под прямыми солнечными лучами рекомендованы рамки серии DURAFRAME® POSTER SUN. Избегать фиксации рамок DURAFRAME® на обои, пористые и антипригарные поверхности. Не применять на пыльных, жирных и загрязненных поверхностях, во избежание повреждения клеевых свойств рамки. При использовании DURAFRAME® на окрашенных и лакированных поверхностях убедитесь, что краска или лак полностью высохли.</span><br></p>";1843
64833977;Канцелярские товары;Информационные рамки|Демонстрационное оборудование;Рамка информационная самоклеящаяся Durable Duraframe Poster, А1, черный;14-8844;Durable (Германия);4774.12;0;"1.|Бренд|Durable
2.|Тип|на гладкую поверхность
3.|Размер|639х886 мм
4.|Формат листов|A1
5.|Цвет|черный
6.|Количество в упаковке|1
7.|Артикул производителя|D4997-01
9.|Срок годности в днях|10000";"<p><span style=""color: rgb(33, 37, 41); font-family: &quot;PT Sans&quot;, sans-serif; font-size: 17px; background-color: rgb(250, 250, 250);"">**Рамка информационная самоклеящаяся Durable Duraframe Poster** предназначена для размещения на гладких и стеклянных поверхностях: стенах, плитке, шкафах, окнах, витринах, стеллажах. Может быть использована для информирования и проведения презентаций, в качестве украшения интерьера для фотографий и постеров формата А1. Замена информационных листов осуществляется легко и быстро благодаря магнитному клапану рамки. Не оставляет следов и разводов на поверхности. Крепится за счет статического эффекта, имеет одинаковое двустороннее отображение. Может быть неоднократно перекеена. Возможно горизонтальное и вертикальное использование. Размер рамки 639 x 886 мм. Цвет рамки: черный. **Рекомендации по применению** При использовании на стеклянных поверхностях не рекомендуется располагать рамку DURAFRAME® POSTER в местах воздействия прямых солнечных лучей во избежание возможного коробления рамки. Для размещения информации на поверхности под прямыми солнечными лучами рекомендованы рамки серии DURAFRAME® POSTER SUN. Избегать фиксации рамок DURAFRAME® на обои, пористые и антипригарные поверхности. Не применять на пыльных, жирных и загрязненных поверхностях, во избежание повреждения клеевых свойств рамки. При использовании DURAFRAME® на окрашенных и лакированных поверхностях убедитесь, что краска или лак полностью высохли.</span><br></p>";1844
64833978;Канцелярские товары;Информационные рамки|Демонстрационное оборудование;Рамка информационная самоклеящаяся Durable Duraframe Poster, А2, серебристый;14-8846;Durable (Германия);3548.61;0;"1.|Бренд|Durable
2.|Тип|на гладкую поверхность
3.|Размер|465х639 мм
4.|Формат листов|А2
5.|Цвет|серебристый
6.|Количество в упаковке|1
7.|Артикул производителя|D4995-23
9.|Срок годности в днях|10000";"<p><span style=""color: rgb(33, 37, 41); font-family: &quot;PT Sans&quot;, sans-serif; font-size: 17px; background-color: rgb(250, 250, 250);"">**Рамка информационная самоклеящаяся Durable Duraframe Poster** предназначена для размещения на гладких и стеклянных поверхностях: стенах, плитке, шкафах, окнах, витринах, стеллажах. Может быть использована для информирования и проведения презентаций, в качестве украшения интерьера для фотографий и постеров формата А2. Замена информационных листов осуществляется легко и быстро благодаря магнитному клапану рамки. Не оставляет следов и разводов на поверхности. Крепится за счет статического эффекта, имеет одинаковое двустороннее отображение. Может быть неоднократно перекеена. Возможно горизонтальное и вертикальное использование. Размер рамки 465 x 639 мм. Цвет рамки: серебристый. **Рекомендации по применению** При использовании на стеклянных поверхностях не рекомендуется располагать рамку DURAFRAME® POSTER в местах воздействия прямых солнечных лучей во избежание возможного коробления рамки. Для размещения информации на поверхности под прямыми солнечными лучами рекомендованы рамки серии DURAFRAME® POSTER SUN. Избегать фиксации рамок DURAFRAME® на обои, пористые и антипригарные поверхности. Не применять на пыльных, жирных и загрязненных поверхностях, во избежание повреждения клеевых свойств рамки. При использовании DURAFRAME® на окрашенных и лакированных поверхностях убедитесь, что краска или лак полностью высохли.</span><br></p>";1845
65040586;Канцелярские товары;Папки с клипом|Папки из картона и пластика;Папка с клипом - зажимом Durable Duraswing Color, А4, ассорти;14-8847;Durable (Польша);203.96;0;"1.|Бренд|Durable
2.|Материал|полипропилен
3.|Формат|А4
4.|Вместимость|30
5.|Цвет|графит
6.|Количество в упаковке|1";"<p><span style=""color: rgb(33, 37, 41); font-family: &quot;PT Sans&quot;, sans-serif; font-size: 17px; background-color: rgb(250, 250, 250);"">**Папка с клипом Durable Duraswing Color** выполнена из полипропилена высокого качества. Предназначена для структурирования документов без наличия перфорирования. Имеет стильную обложку графитового цвета и пластиковый зажим-клип. Вмещает в себя до 30 листов стандартной плотности формата А4. Производство Польша.</span><br></p>";1846
65040587;Канцелярские товары;Папки с клипом|Папки из картона и пластика;Папка с клипом - зажимом Durable Duraswing Color, А4, красный;14-8848;Durable (Польша);203.96;0;"1.|Бренд|Durable
2.|Материал|полипропилен
3.|Тип скрепления|клип
4.|Формат|А4
5.|Вместимость|30
6.|Цвет|графит
7.|Количество в упаковке|1";"<p><span style=""color: rgb(33, 37, 41); font-family: &quot;PT Sans&quot;, sans-serif; font-size: 17px; background-color: rgb(250, 250, 250);"">**Папка с клипом Durable Duraswing Color** выполнена из полипропилена высокого качества. Предназначена для структурирования документов без наличия перфорирования. Имеет стильную обложку графитового цвета и красный пластиковый зажим-клип. Вмещает в себя до 30 листов стандартной плотности формата А4. Производство Польша.</span><br></p>";1847
65040588;Канцелярские товары;Папки с клипом|Папки из картона и пластика;Папка с клипом - зажимом Durable Duraswing Color, А4, желтый;14-8849;Durable (Польша);203.96;0;"1.|Бренд|Durable
2.|Материал|полипропилен
3.|Тип скрепления|клип
4.|Формат|А4
5.|Вместимость|30
6.|Цвет|графит
7.|Количество в упаковке|1";"<p><span style=""color: rgb(33, 37, 41); font-family: &quot;PT Sans&quot;, sans-serif; font-size: 17px; background-color: rgb(250, 250, 250);"">**Папка с клипом Durable Duraswing Color** выполнена из полипропилена высокого качества. Предназначена для структурирования документов без наличия перфорирования. Имеет стильную обложку графитового цвета и желтый пластиковый зажим-клип. Вмещает в себя до 30 листов стандартной плотности формата А4. Производство Польша.</span><br></p>";1848
65747913;Канцелярские товары;Бейджи, ленты|Деловые аксессуары;Рулетка Durable Extra Strong, для бейджа, с текстильным шнурком, до 80 см, черный;14-8871;Durable (Китай);439.55;0;"1.|Бренд|Durable
2.|Тип|рулетка
3.|Тип крепления|кнопка
4.|Размер|80
5.|Цвет|черный
6.|Материал|текстиль
7.|Количество в упаковке|1
9.|Срок годности в днях|10000";"<p><span style=""color: rgb(33, 37, 41); font-family: &quot;PT Sans&quot;, sans-serif; font-size: 17px; background-color: rgb(250, 250, 250);"">**Рулетка Durable Extra Strong** предназначена для удобной фиксации бейджей и держателей для пропусков или связки ключей. Оснащена шнурком с фиксатором для тяжелых держателей. Магнитный фиксатор рулетки может удерживать вес до 300 грамм. Для повышенной износостойкости держателя предусмотрено металлическое кольцо и армированная петля с кнопкой. Длина рулетки 60 см. Размеры шнурка: длина 80 см, ширина 15 мм. В упаковке 1 штука.</span><br></p>";1849
65747912;Канцелярские товары;Бейджи, ленты|Деловые аксессуары;Шнурок Durable, для бейджа, текстильный, с рулеткой 80 см, 44 см х 10 мм, черный;14-8872;Durable (отсутствует);312.33;0;"1.|Бренд|Durable
2.|Тип|рулетка
3.|Тип крепления|карабин
4.|Цвет|черный
5.|Материал|текстиль
6.|Количество в упаковке|10
7.|Срок годности в днях|10000";"<p><span style=""color: rgb(33, 37, 41); font-family: &quot;PT Sans&quot;, sans-serif; font-size: 17px; background-color: rgb(250, 250, 250);"">**Шнурок Durable** с рулеткой предназначен для удобного и быстрого крепления держателя для пропусков и бейджей. Держатель надежно крепится с помощью металлического карабина. На шнурке предусмотрен легкий в использовании безопасный замок. Длина шнурка: 44 см. Ширина шнурка: 10 мм. Длина рулетки: 80 см. В упаковке 10 штук.</span><br></p>";1850
65747914;Канцелярские товары;Бейджи, ленты|Деловые аксессуары;Шнурок Durable для пропусков, текстильный, с безопасным замком, с рулеткой, 50 х 0,8 см, черный;14-8873;Durable (Китай);316.02;0;"1.|Бренд|Durable
2.|Цвет|серый
3.|Материал|текстиль
4.|Тип крепления|карабин
5.|Тип|рулетка
6.|Количество в упаковке|10
8.|Срок годности в днях|10000";"<p><span style=""color: rgb(33, 37, 41); font-family: &quot;PT Sans&quot;, sans-serif; font-size: 17px; background-color: rgb(250, 250, 250);"">**Шнурок Durable** текстильный с треугольной рулеткой предназначен для удобной фиксации бейджей и держателей для пропусков. Оснащен безопасным замком. Длина шелковистого серого шнура может меняться в пределах от 240 до 500 мм. Ширина шнурка 8 мм. Широкий карабин черного цвета выполнен из прочного АBS-пластика и подходит ко всем держателям для магнитных карточек и пропусков DURABLE. Длина шнура рулетки: 800 мм. Ширина карабина: 9 мм. В упаковке 10 штук.</span><br></p>";1851
65747915;Канцелярские товары;Бейджи, ленты|Деловые аксессуары;Держатель Durable Outdoor Secure для пропуска, наручный, пластик, прозрачный, 10 штук;14-8874;Durable (Китай);224.41;0;"1.|Бренд|Durable
2.|Тип|наручный
3.|Цвет|прозрачный
4.|Материал|пластик
5.|Количество в упаковке|10
7.|Срок годности в днях|10000";"<p><span style=""color: rgb(33, 37, 41); font-family: &quot;PT Sans&quot;, sans-serif; font-size: 17px; background-color: rgb(250, 250, 250);"">**Держатель Durable Outdoor Secure** для магнитного пропуска предназначен для быстрой идентификации людей, вовлеченных в активную деятельность. Удобная регулируемая эластичная лента надежно фиксирует держатель на руке. Диаметр обхвата регулировки ленты 7-18 см. Применяется для работы на складе, производстве, вокзале, в аэропорту. Может быть использован во внутренних помещениях и на улице. Устойчив к ультрафиолетовому излучению, холоду до -20°С и сырости, водонепроницаемый. В упаковке 10 штук.</span><br></p>";1852
65747916;Канцелярские товары;Бейджи, ленты|Деловые аксессуары;Держатель светоотражающий Durable для пропусков, с карабином, шнурок 2 х 53 см, оранжевый, 10 штук;14-8875;Durable (Китай);275.44;0;"1.|Бренд|Durable
2.|Цвет|оранжевый
3.|Материал|текстиль
4.|Тип крепления|карабин
5.|Количество в упаковке|10
7.|Срок годности в днях|10000";"<p><span style=""color: rgb(33, 37, 41); font-family: &quot;PT Sans&quot;, sans-serif; font-size: 17px; background-color: rgb(250, 250, 250);"">**Держатель светоотражающий Durable** предназначен для удобной фиксации пропусков. Текстильный шнурок яркого оранжевого цвета с большой светоотражающей поверхностью незаменим при работе в условиях слабой освещенности или в ночное время. Выполнен из высококачественного износостойкого материала. Оснащен съемным ремешком с карабином. Может быть использован в сочетании со всеми держателями для пропусков и пластиковых карт DURABLE. Размер: длина 53 см, ширина 2 см.</span><br></p>";1853
65747917;Канцелярские товары;Демосистемы настенные|Демонстрационное оборудование;Система дисплейная настенная Durable Sherpa, на 5 демопанелей, черный;14-8876;Durable (Германия);3625.29;0;"1.|Бренд|Durable
2.|Материал|ударопрочный пластик
3.|Расположение|настенное
4.|Количество панелей|5
5.|Формат|А4
7.|Срок годности в днях|10000";"<p><span style=""color: rgb(33, 37, 41); font-family: &quot;PT Sans&quot;, sans-serif; font-size: 17px; background-color: rgb(250, 250, 250);"">**Система дисплейная настенная Durable Sherpa** предназначена для наглядного размещения информации в офисе, банке, отеле, торговом центре, образовательном или медицинском учреждении. Выполнена из ударопрочного пластика премиального качества. Оснащена демосистемой с 5 панелями формата А4. Информационные панели с противобликовым покрытием выполнены из высококачественного полипропилена. В наличии табуляторы и пустые бумажные вкладыши для маркировки панелей. Панели удобно фиксируются к системе и по необходимости легко заменяются. Размер: 480 x 325 x 280 мм. Крепится к стене с помощи саморезов, включенных в комплект. Гарантия 5 лет.</span><br></p>";1854
65747918;Канцелярские товары;Демосистемы настенные|Демонстрационное оборудование;Система дисплейная настенная Durable Sherpa Display System, на 10 демопанелей, 10 табуляторов, ассорти;14-8877;Durable (Германия);3576.51;0;"1.|Бренд|Durable
2.|Материал|ударопрочный пластик
3.|Расположение|настенное
4.|Количество панелей|10
5.|Формат|А4
7.|Срок годности в днях|10000";"<p><span style=""color: rgb(33, 37, 41); font-family: &quot;PT Sans&quot;, sans-serif; font-size: 17px; background-color: rgb(250, 250, 250);"">**Система дисплейная настенная Durable Sherpa Display System** предназначена для наглядного размещения информации в офисе, банке, отеле, торговом центре, образовательном или медицинском учреждении. Выполнена из ударопрочного пластика премиального качества. Оснащена демосистемой с 10 панелями формата А4 - 5 черного и 5 красного цвета. Информационные панели с противобликовым покрытием выполнены из высококачественного полипропилена. В наличии табуляторы и пустые бумажные вкладыши для маркировки панелей. Панели удобно фиксируются к системе и по необходимости легко заменяются. Размер: 530 x 325 x 280 мм. Крепится к стене с помощи саморезов, включенных в комплект. Гарантия 5 лет.</span><br></p>";1855
65747919;Канцелярские товары;Бейджи, ленты|Деловые аксессуары;Держатель Durable Extra Strong, для пропуска, с рулеткой, 54 х 87 мм, 60 см, черный;14-8878;Durable (Германия);697.69;0;"1.|Бренд|Durable
2.|Тип|рулетка
3.|Тип крепления|кнопка
4.|Материал|ударопрочный пластик
5.|Цвет|черный
6.|Размер|54х87мм
7.|Количество в упаковке|1
9.|Срок годности в днях|10000";"<p><span style=""color: rgb(33, 37, 41); font-family: &quot;PT Sans&quot;, sans-serif; font-size: 17px; background-color: rgb(250, 250, 250);"">**Держатель Durable Extra Strong** предназначен для удобной фиксации бейджей и магнитных пропусков или связки ключей. Оснащен шнурком с рулеткой для тяжелых держателей. Магнитный фиксатор рулетки может удерживать вес до 300 грамм. Для повышенной износостойкости держателя предусмотрено металлическое кольцо и армированная петля с кнопкой. Длина шнура рулетки 60 см. Размеры держателя: 54 х 87 мм. В упаковке 1 штука.</span><br></p>";1856
65747921;Канцелярские товары;Информационные рамки|Демонстрационное оборудование;Рамка информационная самоклеящаяся Durable Duraframe, А5, серебряный;14-8879;Durable (Германия);620.94;0;"1.|Бренд|Durable
2.|Тип|на гладкую поверхность
3.|Размер|176х236
4.|Формат листов|А5
5.|Цвет|серебристый
6.|Количество в упаковке|2
8.|Срок годности в днях|бессрочно";"<p><span style=""color: rgb(33, 37, 41); font-family: &quot;PT Sans&quot;, sans-serif; font-size: 17px; background-color: rgb(250, 250, 250);"">**Рамка информационная самоклеящаяся Durable Duraframe** предназначена для размещения на гладких и стеклянных поверхностях: стенах, плитке, шкафах, окнах, витринах, стеллажах. Может быть использована для информирования и проведения презентаций, в качестве украшения интерьера для фотографий и постеров формата А5. Замена информационных листов осуществляется легко и быстро благодаря магнитному клапану рамки. Не оставляет следов и разводов на поверхности. Крепится за счет статического эффекта, имеет одинаковое двустороннее отображение. Может быть неоднократно перекеена. Возможно горизонтальное и вертикальное использование. Размер рамки 236 x 176 мм. Цвет рамки: серебристый. **Рекомендации по применению** При использовании на стеклянных поверхностях не рекомендуется располагать рамку DURAFRAME® POSTER в местах воздействия прямых солнечных лучей во избежание возможного коробления рамки. Для размещения информации на поверхности под прямыми солнечными лучами рекомендованы рамки серии DURAFRAME® POSTER SUN. Избегать фиксации рамок DURAFRAME® на обои, пористые и антипригарные поверхности. Не применять на пыльных, жирных и загрязненных поверхностях, во избежание повреждения клеевых свойств рамки. При использовании DURAFRAME® на окрашенных и лакированных поверхностях убедитесь, что краска или лак полностью высохли. https://www.youtube.com/watch?v=AaGH1cSLEl0</span><br></p>";1857
65747920;Канцелярские товары;Информационные рамки|Демонстрационное оборудование;Рамка информационная самоклеящаяся Durable Duraframe, А3, серебристый;14-8880;Durable (Германия);1326.7;0;"1.|Бренд|Durable
2.|Тип|на гладкую поверхность
3.|Размер|325х445
4.|Формат листов|А3
5.|Цвет|серебристый
6.|Количество в упаковке|2
8.|Срок годности в днях|10000";"<p><span style=""color: rgb(33, 37, 41); font-family: &quot;PT Sans&quot;, sans-serif; font-size: 17px; background-color: rgb(250, 250, 250);"">**Рамка информационная самоклеящаяся Durable Duraframe** предназначена для размещения на гладких и стеклянных поверхностях: стенах, плитке, шкафах, окнах, витринах, стеллажах. Может быть использована для информирования и проведения презентаций, в качестве украшения интерьера для фотографий и постеров формата А3. Замена информационных листов осуществляется легко и быстро благодаря магнитному клапану рамки. Не оставляет следов и разводов на поверхности. Крепится за счет статического эффекта, имеет одинаковое двустороннее отображение. Может быть неоднократно перекеена. Возможно горизонтальное и вертикальное использование. Размер рамки 325 x 445 мм. Цвет рамки: серебристый. В целлофановой упаковке 2 штуки. **Рекомендации по применению** При использовании на стеклянных поверхностях не рекомендуется располагать рамку DURAFRAME® POSTER в местах воздействия прямых солнечных лучей во избежание возможного коробления рамки. Для размещения информации на поверхности под прямыми солнечными лучами рекомендованы рамки серии DURAFRAME® POSTER SUN. Избегать фиксации рамок DURAFRAME® на обои, пористые и антипригарные поверхности. Не применять на пыльных, жирных и загрязненных поверхностях, во избежание повреждения клеевых свойств рамки. При использовании DURAFRAME® на окрашенных и лакированных поверхностях убедитесь, что краска или лак полностью высохли. https://www.youtube.com/watch?v=AaGH1cSLEl0</span><br></p>";1858
65747923;Канцелярские товары;Информационные рамки|Демонстрационное оборудование;Рамка информационная самоклеящаяся Durable Duraframe, А3, черный;14-8881;Durable (Германия);1326.7;0;"1.|Бренд|Durable
2.|Тип|на гладкую поверхность
3.|Размер|325х445
4.|Формат листов|A3
5.|Цвет|черный
6.|Количество в упаковке|2
8.|Срок годности в днях|10000";"<p><span style=""color: rgb(33, 37, 41); font-family: &quot;PT Sans&quot;, sans-serif; font-size: 17px; background-color: rgb(250, 250, 250);"">**Рамка информационная самоклеящаяся Durable Duraframe** предназначена для размещения на гладких и стеклянных поверхностях: стенах, плитке, шкафах, окнах, витринах, стеллажах. Может быть использована для информирования и проведения презентаций, в качестве украшения интерьера для фотографий и постеров формата А3. Замена информационных листов осуществляется легко и быстро благодаря магнитному клапану рамки. Не оставляет следов и разводов на поверхности. Крепится за счет статического эффекта, имеет одинаковое двустороннее отображение. Может быть неоднократно перекеена. Возможно горизонтальное и вертикальное использование. Размер рамки 325 x 445 мм. Цвет рамки: черный. В целлофановой упаковке 2 штуки. **Рекомендации по применению** При использовании на стеклянных поверхностях не рекомендуется располагать рамку DURAFRAME® POSTER в местах воздействия прямых солнечных лучей во избежание возможного коробления рамки. Для размещения информации на поверхности под прямыми солнечными лучами рекомендованы рамки серии DURAFRAME® POSTER SUN. Избегать фиксации рамок DURAFRAME® на обои, пористые и антипригарные поверхности. Не применять на пыльных, жирных и загрязненных поверхностях, во избежание повреждения клеевых свойств рамки. При использовании DURAFRAME® на окрашенных и лакированных поверхностях убедитесь, что краска или лак полностью высохли. https://www.youtube.com/watch?v=AaGH1cSLEl0</span><br></p>";1859
